employee_id,job_title,department,location,salary,hire_date,termination_date,is_active,absence_days,sick_days,vacation_days_taken,bank_hours,overtime_hours,tardiness_count,gender,marital_status,number_of_dependents,education_level,performance_rating,bonus_percentage,shift,contract_type,cost_center,compliance_status,health_plan,email,tenure_years,probation_completed,manager_id,last_promotion_date,last_training_date
EMP_40606,Estagiário,Financeiro,Salvador,6525.7,2022-09-04,,True,3,3,17,-13,16,5,Female,Widowed,0,Bachelors,3,5.98,Afternoon,Permanent,CC024,Compliant,Standard,emp_40606@company.com,2.82,True,EMP_00897,2025-05-31,2024-06-05
EMP_40607,Estagiário,Marketing,São Paulo,8591.03,2020-01-16,,True,3,5,17,169,95,5,Female,Single,1,Bachelors,2,7.95,Morning,Permanent,CC048,Compliant,Premium,emp_40607@company.com,5.46,True,EMP_00062,2024-06-30,
EMP_40608,Coordenador de TI,Jurídico,Salvador,5821.86,2018-01-28,,True,2,3,17,-12,27,8,Female,Widowed,1,Bachelors,1,12.56,Morning,Permanent,CC010,Compliant,Standard,emp_40608@company.com,7.42,True,EMP_00953,,2024-01-24
EMP_40609,Gerente de RH,TI,Porto Alegre,6893.56,2019-07-14,,True,0,1,12,-72,45,3,Male,Divorced,4,Bachelors,3,16.11,Morning,Permanent,CC013,Non-Compliant,Standard,emp_40609@company.com,5.97,True,EMP_00582,2024-04-06,2024-10-10
EMP_40610,Engenheiro de Dados,Vendas,Porto Alegre,6515.12,2014-09-07,,True,4,1,7,-40,96,6,Male,Widowed,1,Bachelors,1,17.29,Morning,Permanent,CC044,Compliant,Basic,emp_40610@company.com,10.82,True,EMP_00664,,
EMP_40611,Analista de Dados,TI,Porto Alegre,5804.0,2020-09-10,,True,1,3,12,-11,15,3,Male,Widowed,0,Bachelors,1,0.0,Morning,Permanent,CC005,Compliant,Standard,emp_40611@company.com,4.81,True,EMP_00950,,2025-02-13
EMP_40612,Gerente de RH,Financeiro,Rio de Janeiro,5906.35,2017-09-12,,True,3,3,10,175,44,5,Male,Widowed,0,Masters,1,8.55,Morning,Permanent,CC035,Compliant,Basic,emp_40612@company.com,7.8,True,EMP_00337,,
EMP_40613,Analista Financeiro,Recursos Humanos,São Paulo,4003.05,2020-03-31,,True,1,0,17,-90,78,5,Male,Widowed,0,Bachelors,3,12.27,Morning,Permanent,CC022,Compliant,Basic,emp_40613@company.com,5.25,True,EMP_00550,,2024-07-20
EMP_40614,Gerente de RH,Marketing,Rio de Janeiro,5977.82,2014-05-05,2020-09-07,False,2,0,18,12,13,11,Female,Divorced,2,Masters,5,15.29,Morning,Permanent,CC032,Non-Compliant,Basic,emp_40614@company.com,11.16,True,EMP_00643,2024-11-08,2023-07-14
EMP_40615,Auxiliar Administrativo,Vendas,São Paulo,7306.59,2016-05-05,,True,1,1,20,95,26,5,Female,Single,0,High School,3,10.96,Morning,Temporary,CC019,Compliant,Basic,emp_40615@company.com,9.16,True,EMP_00806,,2024-03-08
EMP_40616,Coordenador de TI,Financeiro,Fortaleza,6591.42,2014-12-22,,True,1,3,14,-93,60,8,Female,Single,0,Bachelors,3,13.33,Morning,Permanent,CC022,Compliant,Basic,emp_40616@company.com,10.53,True,EMP_00506,2020-08-02,2025-05-29
EMP_40617,Auxiliar Administrativo,Jurídico,Porto Alegre,6368.36,2021-11-30,,True,2,4,12,99,2,3,Female,Married,4,Masters,3,3.59,Morning,Contractor,CC034,Compliant,Standard,emp_40617@company.com,3.58,True,EMP_00802,,2025-05-09
EMP_40618,Gerente de RH,Marketing,Belo Horizonte,7450.02,2015-07-09,,True,4,2,16,96,14,4,Male,Widowed,1,Masters,5,0.0,Morning,Permanent,CC006,Compliant,Standard,emp_40618@company.com,9.98,True,EMP_00868,,2024-03-01
EMP_40619,Gerente de RH,Jurídico,Salvador,6389.87,2011-09-30,,True,2,0,20,146,75,7,Male,Divorced,1,PhD,1,5.65,Afternoon,Permanent,CC031,Compliant,Premium,emp_40619@company.com,13.76,True,EMP_00713,,
EMP_40620,Coordenador de TI,Marketing,Porto Alegre,6027.83,2012-02-26,,True,2,2,8,0,78,8,Female,Widowed,0,Bachelors,4,17.46,Afternoon,Temporary,CC011,Compliant,Standard,emp_40620@company.com,13.35,True,EMP_00002,,2024-05-29
EMP_40621,Coordenador de TI,TI,Salvador,7470.32,2011-03-09,,True,0,1,12,69,18,10,Male,Single,2,High School,3,10.02,Morning,Permanent,CC009,Compliant,Standard,emp_40621@company.com,14.32,True,EMP_00368,2022-02-28,2023-11-28
EMP_40622,Diretor de Operações,Recursos Humanos,Fortaleza,6273.2,2011-08-18,,True,1,4,12,-53,64,9,Female,Married,1,Masters,5,12.99,Afternoon,Permanent,CC001,Compliant,Basic,emp_40622@company.com,13.88,True,EMP_00144,,2024-09-22
EMP_40623,Gerente de RH,Marketing,Belo Horizonte,5526.81,2020-01-04,,True,1,4,10,-61,66,8,Female,Widowed,0,PhD,4,14.99,Morning,Permanent,CC050,Compliant,Basic,emp_40623@company.com,5.49,True,EMP_00573,,2025-05-19
EMP_40624,Engenheiro de Dados,Marketing,São Paulo,6936.54,2019-05-20,,True,2,4,13,-50,30,4,Female,Widowed,1,Masters,3,9.86,Afternoon,Permanent,CC025,Compliant,Standard,emp_40624@company.com,6.12,True,EMP_00929,,2024-04-30
EMP_40625,Diretor de Operações,Financeiro,Salvador,5929.56,2014-07-30,2014-09-23,False,1,2,20,6,25,4,Female,Married,1,High School,4,5.36,Morning,Permanent,CC009,Compliant,Basic,emp_40625@company.com,10.93,True,EMP_00696,,2024-10-30
EMP_40626,Consultor de BI,Jurídico,Porto Alegre,5436.97,2015-12-16,,True,0,1,17,21,27,4,Male,Divorced,1,Bachelors,1,24.65,Morning,Contractor,CC040,Compliant,Basic,emp_40626@company.com,9.55,True,EMP_00883,,2025-01-05
EMP_40627,Auxiliar Administrativo,Operações,Rio de Janeiro,6310.84,2019-09-26,2023-02-08,False,4,1,20,-6,32,6,Female,Widowed,1,Masters,2,10.54,Afternoon,Temporary,CC014,Compliant,Premium,emp_40627@company.com,5.76,True,EMP_00401,2025-04-03,2024-08-22
EMP_40628,Gerente de RH,TI,Fortaleza,6334.18,2010-03-07,,True,2,6,9,-55,0,2,Female,Divorced,1,High School,3,27.6,Morning,Permanent,CC045,Compliant,Basic,emp_40628@company.com,15.33,True,EMP_00695,,2024-01-30
EMP_40629,Analista de Dados,Jurídico,Fortaleza,3792.75,2014-09-24,,True,2,4,11,18,40,4,Female,Widowed,0,High School,5,14.93,Morning,Permanent,CC049,Compliant,Standard,emp_40629@company.com,10.77,True,EMP_00282,,2024-09-10
EMP_40630,Diretor de Operações,Recursos Humanos,Porto Alegre,6666.46,2014-02-09,,True,1,3,12,20,23,6,Male,Single,2,Bachelors,1,13.63,Morning,Permanent,CC044,Non-Compliant,Standard,emp_40630@company.com,11.39,True,EMP_00191,2024-05-22,2024-06-07
EMP_40631,Desenvolvedor Python,Operações,Porto Alegre,9693.03,2014-01-19,,True,1,2,13,-35,29,7,Other,Single,0,Bachelors,4,13.92,Afternoon,Permanent,CC010,Non-Compliant,Basic,emp_40631@company.com,11.45,True,EMP_00711,2022-01-15,2024-01-22
EMP_40632,Coordenador de TI,Financeiro,Fortaleza,4040.78,2023-03-30,,True,3,1,17,150,94,4,Male,Widowed,1,High School,1,12.36,Morning,Permanent,CC013,Compliant,Basic,emp_40632@company.com,2.25,True,EMP_00897,2024-07-24,
EMP_40633,Gerente de RH,Marketing,Curitiba,4994.85,2015-03-13,2022-06-11,False,3,3,21,122,41,10,Male,Married,2,Bachelors,5,5.37,Night,Permanent,CC043,Compliant,Standard,emp_40633@company.com,10.31,True,EMP_00415,,2025-06-12
EMP_40634,Coordenador de TI,Jurídico,Fortaleza,11560.05,2021-11-16,,True,3,3,16,28,79,6,Male,Divorced,1,Masters,2,14.72,Morning,Temporary,CC004,Compliant,Basic,emp_40634@company.com,3.62,True,EMP_00145,2023-07-18,2023-07-19
EMP_40635,Analista de Dados,Marketing,Rio de Janeiro,4355.73,2016-05-03,,True,1,4,15,1,65,4,Female,Divorced,0,High School,3,9.07,Night,Permanent,CC028,Compliant,Standard,emp_40635@company.com,9.16,True,EMP_00883,2017-07-17,
EMP_40636,Coordenador de TI,Jurídico,Salvador,8572.78,2022-10-23,,True,1,3,18,36,87,5,Female,Divorced,3,Bachelors,4,10.92,Night,Permanent,CC015,Compliant,Standard,emp_40636@company.com,2.69,True,EMP_00715,,2024-06-24
EMP_40637,Desenvolvedor Python,Operações,Curitiba,5542.59,2015-01-05,,True,1,6,13,44,71,3,Female,Widowed,0,Masters,2,12.65,Morning,Contractor,CC009,Compliant,Premium,emp_40637@company.com,10.49,True,EMP_00122,2020-02-19,2023-07-16
EMP_40638,Diretor de Operações,Vendas,Salvador,6120.28,2012-07-05,2015-10-18,False,3,1,17,62,68,1,Other,Divorced,0,High School,4,0.0,Afternoon,Permanent,CC033,Compliant,Basic,emp_40638@company.com,12.99,True,EMP_00688,2013-09-17,
EMP_40639,Consultor de BI,Jurídico,Fortaleza,5737.66,2017-06-02,2019-12-12,False,4,2,19,5,68,9,Male,Married,2,High School,2,7.11,Morning,Permanent,CC026,Compliant,Standard,emp_40639@company.com,8.08,True,EMP_00074,,2024-08-22
EMP_40640,Analista Financeiro,TI,Rio de Janeiro,6851.4,2022-03-06,2023-01-30,False,1,2,18,32,49,4,Female,Divorced,2,Masters,4,10.46,Morning,Permanent,CC045,Compliant,Basic,emp_40640@company.com,3.32,True,EMP_00988,2025-03-01,2023-12-11
EMP_40641,Consultor de BI,Marketing,Salvador,2840.49,2022-09-20,,True,0,5,14,90,9,7,Female,Single,0,High School,1,0.04,Morning,Contractor,CC034,Compliant,Premium,emp_40641@company.com,2.78,True,EMP_00800,2025-02-23,2024-08-13
EMP_40642,Estagiário,Financeiro,Porto Alegre,6372.52,2018-01-29,,True,2,3,19,-51,27,6,Male,Single,1,High School,2,7.47,Night,Permanent,CC021,Compliant,Basic,emp_40642@company.com,7.42,True,EMP_00362,2024-09-09,2025-03-02
EMP_40643,Analista Financeiro,Vendas,Salvador,5193.28,2023-07-25,2023-11-20,False,2,7,13,134,74,5,Female,Married,2,Bachelors,4,10.46,Afternoon,Temporary,CC043,Compliant,Basic,emp_40643@company.com,1.93,True,EMP_00477,,2024-05-02
EMP_40644,Analista Financeiro,TI,Rio de Janeiro,2273.85,2012-05-08,,True,1,5,14,9,43,5,Male,Married,2,Bachelors,2,9.21,Afternoon,Permanent,CC039,Compliant,Basic,emp_40644@company.com,13.15,True,EMP_00778,2023-08-27,2025-01-19
EMP_40645,Coordenador de TI,Vendas,São Paulo,8241.78,2013-12-21,,True,0,4,16,7,58,8,Female,Single,1,Bachelors,4,7.38,Morning,Permanent,CC011,Compliant,Basic,emp_40645@company.com,11.53,True,EMP_00079,2016-08-23,2024-03-15
EMP_40646,Analista Financeiro,TI,Belo Horizonte,1784.99,2011-10-06,,True,2,1,13,73,11,5,Female,Married,0,Bachelors,1,13.12,Afternoon,Permanent,CC001,Compliant,Basic,emp_40646@company.com,13.74,True,EMP_00087,,2024-06-29
EMP_40647,Auxiliar Administrativo,Marketing,Belo Horizonte,10296.89,2011-02-06,,True,3,3,17,-12,10,5,Female,Divorced,1,Bachelors,2,4.21,Morning,Permanent,CC012,Non-Compliant,Premium,emp_40647@company.com,14.41,True,EMP_00116,,
EMP_40648,Consultor de BI,Financeiro,Porto Alegre,7233.91,2021-09-21,,True,1,1,14,-59,24,7,Female,Married,1,High School,5,20.06,Morning,Permanent,CC010,Compliant,Standard,emp_40648@company.com,3.78,True,EMP_00399,2025-06-26,
EMP_40649,Desenvolvedor Python,Vendas,Belo Horizonte,3278.01,2022-05-10,,True,1,2,9,198,19,7,Male,Single,0,Bachelors,2,8.11,Morning,Permanent,CC044,Compliant,Standard,emp_40649@company.com,3.14,True,EMP_00963,,
EMP_40650,Gerente de RH,Recursos Humanos,Belo Horizonte,8676.19,2019-04-16,,True,4,4,21,77,41,4,Female,Married,1,High School,4,14.59,Night,Permanent,CC046,Compliant,Basic,emp_40650@company.com,6.21,True,EMP_00270,2020-05-09,2024-08-10
EMP_40651,Engenheiro de Dados,Marketing,Fortaleza,4499.24,2017-04-20,,True,0,2,12,69,79,2,Female,Widowed,0,Bachelors,1,4.03,Morning,Permanent,CC043,Compliant,Standard,emp_40651@company.com,8.2,True,EMP_00983,,
EMP_40652,Coordenador de TI,Operações,Belo Horizonte,4590.35,2012-12-22,,True,1,3,14,145,48,5,Female,Divorced,2,Bachelors,4,13.97,Morning,Permanent,CC027,Compliant,Basic,emp_40652@company.com,12.53,True,EMP_00481,2025-03-30,2024-12-29
EMP_40653,Consultor de BI,Recursos Humanos,Salvador,2398.06,2010-07-27,,True,1,3,17,196,63,6,Female,Widowed,1,Bachelors,4,15.26,Afternoon,Permanent,CC011,Non-Compliant,Premium,emp_40653@company.com,14.94,True,EMP_00935,,
EMP_40654,Engenheiro de Dados,Vendas,Fortaleza,4272.07,2014-09-28,,True,1,5,15,99,46,1,Male,Divorced,1,Masters,3,8.85,Afternoon,Permanent,CC030,Compliant,Basic,emp_40654@company.com,10.76,True,EMP_00405,,
EMP_40655,Auxiliar Administrativo,TI,Salvador,4507.66,2010-06-04,,True,1,2,14,21,86,9,Female,Widowed,3,Masters,1,14.57,Night,Permanent,CC035,Compliant,Basic,emp_40655@company.com,15.08,True,EMP_00044,2023-01-03,2024-11-04
EMP_40656,Desenvolvedor Python,Recursos Humanos,São Paulo,7636.29,2022-01-26,2023-11-04,False,5,1,16,91,42,2,Female,Married,0,High School,4,13.87,Morning,Permanent,CC039,Compliant,Basic,emp_40656@company.com,3.43,True,EMP_00247,2024-03-25,2025-06-07
EMP_40657,Diretor de Operações,Vendas,São Paulo,8334.39,2013-03-11,,True,1,2,12,183,81,4,Female,Single,0,Bachelors,1,8.28,Morning,Permanent,CC028,Compliant,Basic,emp_40657@company.com,12.31,True,EMP_00100,,2025-02-16
EMP_40658,Auxiliar Administrativo,Recursos Humanos,Curitiba,3518.42,2023-11-03,,True,3,2,26,91,21,13,Male,Single,1,Masters,4,2.65,Night,Permanent,CC041,Compliant,Standard,emp_40658@company.com,1.66,True,EMP_00469,2025-01-07,
EMP_40659,Analista Financeiro,Vendas,Curitiba,6541.08,2024-03-27,,True,1,2,17,141,72,7,Male,Single,0,Masters,1,11.39,Afternoon,Permanent,CC004,Compliant,Basic,emp_40659@company.com,1.26,True,EMP_00954,2025-04-17,
EMP_40660,Diretor de Operações,Jurídico,São Paulo,2319.49,2010-08-10,,True,3,3,19,99,15,2,Female,Married,1,Bachelors,4,9.39,Afternoon,Permanent,CC042,Compliant,Basic,emp_40660@company.com,14.9,True,EMP_00362,,
EMP_40661,Auxiliar Administrativo,Recursos Humanos,Belo Horizonte,6548.69,2013-11-17,,True,2,2,14,128,63,9,Male,Married,0,High School,3,0.0,Afternoon,Contractor,CC020,Compliant,Basic,emp_40661@company.com,11.62,True,EMP_00025,2024-11-10,
EMP_40662,Gerente de RH,Financeiro,Curitiba,10324.16,2024-12-19,,True,2,4,14,147,46,3,Male,Married,5,PhD,5,16.86,Morning,Permanent,CC009,Compliant,Basic,emp_40662@company.com,0.53,True,EMP_00391,,
EMP_40663,Gerente de RH,Financeiro,Curitiba,2440.38,2014-05-12,,True,4,3,15,8,79,4,Female,Divorced,0,High School,4,15.17,Morning,Permanent,CC032,Compliant,Standard,emp_40663@company.com,11.14,True,EMP_00621,2017-04-10,
EMP_40664,Analista de Dados,Marketing,Fortaleza,3970.67,2014-07-29,,True,2,6,12,98,91,7,Female,Single,1,High School,1,5.47,Morning,Temporary,CC028,Compliant,Basic,emp_40664@company.com,10.93,True,EMP_00781,,2025-04-03
EMP_40665,Consultor de BI,Vendas,Salvador,7454.55,2018-04-15,,True,2,3,12,80,65,8,Female,Married,0,Bachelors,3,17.22,Afternoon,Temporary,CC041,Compliant,Basic,emp_40665@company.com,7.21,True,EMP_00398,2022-08-29,
EMP_40666,Consultor de BI,Jurídico,Belo Horizonte,7690.39,2022-06-26,,True,2,3,15,182,96,6,Male,Widowed,1,Bachelors,5,8.67,Morning,Permanent,CC037,Compliant,Basic,emp_40666@company.com,3.01,True,EMP_00791,2024-07-27,
EMP_40667,Engenheiro de Dados,Jurídico,Curitiba,4117.77,2024-05-03,,True,1,1,9,-65,47,2,Female,Divorced,1,High School,2,14.53,Afternoon,Contractor,CC006,Compliant,Basic,emp_40667@company.com,1.16,True,EMP_00898,2025-06-16,2024-12-22
EMP_40668,Gerente de RH,Vendas,Curitiba,8947.16,2013-11-24,,True,7,4,17,164,57,5,Female,Single,2,High School,5,6.13,Morning,Permanent,CC042,Compliant,Basic,emp_40668@company.com,11.61,True,EMP_00079,2015-12-07,2023-10-20
EMP_40669,Engenheiro de Dados,TI,Belo Horizonte,4368.84,2017-07-13,,True,1,3,15,-4,22,6,Male,Widowed,3,Masters,4,3.23,Afternoon,Permanent,CC040,Compliant,Standard,emp_40669@company.com,7.97,True,EMP_00056,2022-07-24,
EMP_40670,Auxiliar Administrativo,Marketing,Rio de Janeiro,9346.94,2017-08-12,,True,1,5,14,85,55,3,Male,Married,3,Bachelors,4,7.02,Morning,Permanent,CC027,Compliant,Premium,emp_40670@company.com,7.89,True,EMP_00059,,2023-10-31
EMP_40671,Gerente de RH,Recursos Humanos,Porto Alegre,6937.3,2018-09-10,,True,2,3,18,118,28,7,Male,Widowed,0,Masters,4,16.13,Morning,Permanent,CC008,Compliant,Standard,emp_40671@company.com,6.81,True,EMP_00517,2021-09-29,2023-07-06
EMP_40672,Diretor de Operações,Marketing,Porto Alegre,8542.43,2019-09-05,,True,0,3,10,155,22,7,Male,Married,0,High School,4,5.89,Afternoon,Permanent,CC012,Compliant,Standard,emp_40672@company.com,5.82,True,EMP_00943,,2024-12-22
EMP_40673,Auxiliar Administrativo,Financeiro,Belo Horizonte,6741.66,2013-03-18,,True,0,0,18,-11,37,4,Male,Divorced,1,Bachelors,2,10.16,Night,Permanent,CC040,Compliant,Premium,emp_40673@company.com,12.29,True,EMP_00154,2025-05-17,
EMP_40674,Gerente de RH,Recursos Humanos,Salvador,7313.93,2013-12-17,,True,0,6,15,146,23,5,Male,Widowed,0,Bachelors,2,14.36,Afternoon,Permanent,CC020,Compliant,Premium,emp_40674@company.com,11.54,True,EMP_00910,,
EMP_40675,Engenheiro de Dados,Financeiro,Fortaleza,7420.27,2014-08-20,,True,1,7,12,6,10,2,Female,Divorced,0,Bachelors,4,11.77,Afternoon,Permanent,CC001,Compliant,Premium,emp_40675@company.com,10.87,True,EMP_00013,2018-01-30,
EMP_40676,Coordenador de TI,Operações,Rio de Janeiro,8289.57,2012-11-05,,True,1,4,16,182,48,7,Female,Married,1,Bachelors,3,5.12,Afternoon,Permanent,CC041,Compliant,Basic,emp_40676@company.com,12.66,True,EMP_00423,,2023-10-21
EMP_40677,Analista de Dados,Recursos Humanos,Porto Alegre,5934.34,2019-08-02,,True,2,2,18,-25,32,4,Male,Widowed,1,Bachelors,4,13.09,Morning,Permanent,CC013,Compliant,Basic,emp_40677@company.com,5.92,True,EMP_00197,,
EMP_40678,Consultor de BI,Marketing,São Paulo,4200.19,2018-04-19,,True,3,1,17,-43,83,4,Male,Married,1,High School,2,10.28,Morning,Permanent,CC028,Compliant,Basic,emp_40678@company.com,7.2,True,EMP_00411,2021-04-07,2024-11-16
EMP_40679,Coordenador de TI,Vendas,Belo Horizonte,5842.12,2018-08-09,,True,2,3,14,-55,44,8,Male,Married,1,High School,2,11.44,Night,Permanent,CC006,Compliant,Basic,emp_40679@company.com,6.9,True,EMP_00096,2025-06-16,2024-11-13
EMP_40680,Desenvolvedor Python,Operações,Salvador,4665.02,2010-02-01,,True,4,2,10,-7,46,6,Female,Divorced,2,High School,3,14.28,Afternoon,Permanent,CC042,Compliant,Standard,emp_40680@company.com,15.42,True,EMP_00880,2025-01-18,2023-11-27
EMP_40681,Consultor de BI,Jurídico,Belo Horizonte,4795.86,2018-05-06,2019-10-09,False,2,5,14,-45,70,10,Female,Widowed,1,Bachelors,4,10.18,Morning,Permanent,CC042,Compliant,Basic,emp_40681@company.com,7.16,True,EMP_00218,,2024-09-17
EMP_40682,Auxiliar Administrativo,TI,Porto Alegre,9309.55,2016-01-28,,True,4,1,15,142,57,9,Female,Single,0,Masters,3,9.06,Morning,Permanent,CC010,Compliant,Premium,emp_40682@company.com,9.43,True,EMP_00014,2021-07-04,2023-12-30
EMP_40683,Desenvolvedor Python,Vendas,Rio de Janeiro,7245.46,2022-05-07,,True,2,4,21,127,9,2,Male,Divorced,1,High School,2,7.8,Night,Permanent,CC034,Compliant,Standard,emp_40683@company.com,3.15,True,EMP_00848,,2025-05-14
EMP_40684,Estagiário,Vendas,Salvador,7153.47,2024-05-24,,True,0,3,12,14,23,7,Male,Divorced,2,Masters,5,2.57,Morning,Permanent,CC025,Compliant,Premium,emp_40684@company.com,1.1,True,EMP_00735,2025-06-18,2024-03-03
EMP_40685,Estagiário,TI,São Paulo,8145.29,2018-10-18,,True,1,1,12,-69,36,4,Female,Divorced,1,Bachelors,4,17.51,Morning,Permanent,CC019,Compliant,Premium,emp_40685@company.com,6.7,True,EMP_00819,,2023-11-20
EMP_40686,Analista Financeiro,TI,Rio de Janeiro,7235.02,2017-04-30,2024-01-02,False,3,3,21,-91,13,4,Male,Divorced,0,High School,4,6.96,Morning,Permanent,CC016,Compliant,Basic,emp_40686@company.com,8.17,True,EMP_00068,,
EMP_40687,Gerente de RH,Recursos Humanos,Belo Horizonte,9734.15,2013-08-30,,True,1,2,13,101,67,4,Female,Widowed,0,Bachelors,4,8.7,Morning,Permanent,CC010,Compliant,Premium,emp_40687@company.com,11.84,True,EMP_00116,2019-08-24,2025-03-27
EMP_40688,Diretor de Operações,Marketing,Salvador,1810.71,2017-03-30,,True,1,5,12,-41,40,4,Male,Married,1,Bachelors,2,9.09,Afternoon,Permanent,CC008,Compliant,Basic,emp_40688@company.com,8.26,True,EMP_00325,,2025-06-10
EMP_40689,Coordenador de TI,Financeiro,Belo Horizonte,4004.81,2023-08-07,,True,0,2,15,81,75,4,Male,Single,0,Masters,1,7.33,Night,Contractor,CC039,Compliant,Premium,emp_40689@company.com,1.9,True,EMP_00085,2025-03-21,2024-11-06
EMP_40690,Consultor de BI,Vendas,Belo Horizonte,4598.66,2022-10-05,,True,4,1,17,159,32,7,Male,Single,1,Bachelors,5,7.66,Night,Permanent,CC043,Compliant,Basic,emp_40690@company.com,2.74,True,EMP_00476,2024-08-22,2023-10-31
EMP_40691,Diretor de Operações,Recursos Humanos,Porto Alegre,3248.57,2023-05-30,,True,0,2,9,98,96,10,Female,Divorced,2,Bachelors,1,9.76,Afternoon,Permanent,CC029,Compliant,Premium,emp_40691@company.com,2.09,True,EMP_00654,,2024-03-24
EMP_40692,Estagiário,Jurídico,Curitiba,6225.85,2019-08-27,2025-06-15,False,3,5,18,29,72,2,Male,Divorced,1,Bachelors,4,8.85,Morning,Permanent,CC017,Compliant,Basic,emp_40692@company.com,5.85,True,EMP_00870,,
EMP_40693,Analista Financeiro,Marketing,Belo Horizonte,6319.87,2019-07-20,,True,4,3,13,8,16,6,Female,Married,1,High School,2,4.03,Morning,Permanent,CC003,Compliant,Standard,emp_40693@company.com,5.95,True,EMP_00199,,2024-08-08
EMP_40694,Diretor de Operações,Operações,Salvador,9950.67,2020-10-16,,True,3,5,14,-1,75,3,Male,Married,1,PhD,5,8.45,Afternoon,Permanent,CC008,Compliant,Basic,emp_40694@company.com,4.71,True,EMP_00187,,2023-08-23
EMP_40695,Estagiário,Marketing,Fortaleza,7807.58,2018-12-20,,True,4,2,16,123,43,4,Male,Married,1,Masters,5,3.2,Morning,Permanent,CC005,Compliant,Basic,emp_40695@company.com,6.53,True,EMP_00266,,2024-11-24
EMP_40696,Analista Financeiro,Operações,Porto Alegre,4984.95,2014-05-31,,True,3,3,17,176,60,8,Male,Widowed,0,Bachelors,5,9.17,Afternoon,Permanent,CC018,Compliant,Basic,emp_40696@company.com,11.09,True,EMP_00925,,2023-10-02
EMP_40697,Diretor de Operações,TI,Porto Alegre,6988.72,2013-01-27,,True,5,0,10,23,59,7,Female,Widowed,0,Masters,4,10.92,Night,Contractor,CC019,Compliant,Standard,emp_40697@company.com,12.43,True,EMP_00450,2021-04-17,2024-10-19
EMP_40698,Analista de Dados,Jurídico,Salvador,2346.04,2022-06-11,2025-04-04,False,1,3,20,176,7,9,Female,Married,0,Masters,4,4.66,Afternoon,Permanent,CC025,Compliant,Basic,emp_40698@company.com,3.05,True,EMP_00886,2023-11-16,
EMP_40699,Estagiário,Recursos Humanos,Fortaleza,6284.51,2013-12-03,,True,1,4,21,-69,93,2,Male,Single,2,Masters,4,5.5,Morning,Permanent,CC005,Compliant,Standard,emp_40699@company.com,11.58,True,EMP_00705,2021-11-16,2024-01-12
EMP_40700,Engenheiro de Dados,Jurídico,Rio de Janeiro,6177.57,2017-09-26,,True,3,3,22,109,81,5,Male,Divorced,2,Bachelors,5,15.1,Morning,Contractor,CC014,Compliant,Basic,emp_40700@company.com,7.76,True,EMP_00766,2021-09-27,2024-01-04
EMP_40701,Diretor de Operações,Recursos Humanos,Porto Alegre,4195.81,2019-03-15,,True,1,2,14,1,66,3,Male,Divorced,3,Bachelors,4,8.54,Morning,Permanent,CC044,Non-Compliant,Standard,emp_40701@company.com,6.3,True,EMP_00642,,2025-03-08
EMP_40702,Analista Financeiro,Financeiro,Rio de Janeiro,5597.61,2011-07-23,,True,1,3,10,-40,19,4,Female,Widowed,1,Bachelors,3,6.89,Night,Permanent,CC002,Compliant,Basic,emp_40702@company.com,13.95,True,EMP_00074,2019-11-24,2025-06-18
